Date;Région;Filière;Valeur (TWh)
2025-11;"Hauts-de-France";"Gross consumption";4,21134646491
2025-12;"Hauts-de-France";"Gross consumption";4,538256690246
2026-01;"Hauts-de-France";"Gross consumption";4,960895007283
2026-02;"Hauts-de-France";"Gross consumption";4,158545255178
2026-03;"Hauts-de-France";"Gross consumption";4,178970743415
2026-04;"Hauts-de-France";"Gross consumption";3,742711754532
2026-05;"Hauts-de-France";"Gross consumption";3,637407566887
2026-06;"Hauts-de-France";"Gross consumption";3,504117512413
2026-07;"Hauts-de-France";"Gross consumption";3,52509932811
2014-01;"Grand Est";"Gross consumption";4,638104471509
2014-02;"Grand Est";"Gross consumption";4,208706916453
2014-03;"Grand Est";"Gross consumption";4,1077651062
2014-04;"Grand Est";"Gross consumption";3,543175583854
2014-05;"Grand Est";"Gross consumption";3,461430164021
2014-06;"Grand Est";"Gross consumption";3,292913301293
2014-07;"Grand Est";"Gross consumption";3,368620529377
2014-08;"Grand Est";"Gross consumption";2,971620592806
2014-09;"Grand Est";"Gross consumption";3,364227869665
2014-10;"Grand Est";"Gross consumption";3,769253703164
2014-11;"Grand Est";"Gross consumption";4,049054172193
2014-12;"Grand Est";"Gross consumption";4,547225615996
2015-01;"Grand Est";"Gross consumption";4,804371020057
2015-02;"Grand Est";"Gross consumption";4,436126079098
2015-03;"Grand Est";"Gross consumption";4,247571667734
2015-04;"Grand Est";"Gross consumption";3,621166709027
2015-05;"Grand Est";"Gross consumption";3,373429050858
2015-06;"Grand Est";"Gross consumption";3,306654504762
2015-07;"Grand Est";"Gross consumption";3,334620499882
2015-08;"Grand Est";"Gross consumption";3,015637078975
2015-09;"Grand Est";"Gross consumption";3,390642687163
2015-10;"Grand Est";"Gross consumption";3,961917882958
2015-11;"Grand Est";"Gross consumption";4,087332622545
2015-12;"Grand Est";"Gross consumption";4,192487730486
2016-01;"Grand Est";"Gross consumption";4,785588878048
2016-02;"Grand Est";"Gross consumption";4,421393359588
2016-03;"Grand Est";"Gross consumption";4,504869839323
2016-04;"Grand Est";"Gross consumption";3,82977717445
2016-05;"Grand Est";"Gross consumption";3,488384732446
2016-06;"Grand Est";"Gross consumption";3,283629018248
2016-07;"Grand Est";"Gross consumption";3,284147285295
2016-08;"Grand Est";"Gross consumption";3,055827020897
2016-09;"Grand Est";"Gross consumption";3,375289311263
2016-10;"Grand Est";"Gross consumption";3,926684600557
2016-11;"Grand Est";"Gross consumption";4,377246602736
2016-12;"Grand Est";"Gross consumption";4,794225137323
2017-01;"Grand Est";"Gross consumption";5,364768588078
2017-02;"Grand Est";"Gross consumption";4,237767652317
2017-03;"Grand Est";"Gross consumption";4,164624114197
2017-04;"Grand Est";"Gross consumption";3,628227916744
2017-05;"Grand Est";"Gross consumption";3,497660204545
2017-06;"Grand Est";"Gross consumption";3,335291434816
2017-07;"Grand Est";"Gross consumption";3,354706853331
2017-08;"Grand Est";"Gross consumption";3,035330743522
2017-09;"Grand Est";"Gross consumption";3,444291992845
2017-10;"Grand Est";"Gross consumption";3,845657576296
2017-11;"Grand Est";"Gross consumption";4,372718681668
2017-12;"Grand Est";"Gross consumption";4,695637932815
2018-01;"Grand Est";"Gross consumption";4,518126721901
2018-02;"Grand Est";"Gross consumption";4,602890192403
2018-03;"Grand Est";"Gross consumption";4,5931955578933
2018-04;"Grand Est";"Gross consumption";3,5136099890778
2018-05;"Grand Est";"Gross consumption";3,3530841681901
2018-06;"Grand Est";"Gross consumption";3,2956136628628
2018-07;"Grand Est";"Gross consumption";3,3972650594551
2018-08;"Grand Est";"Gross consumption";3,0838459934492
2018-09;"Grand Est";"Gross consumption";3,2913063558531
2018-10;"Grand Est";"Gross consumption";3,8190259813292
2018-11;"Grand Est";"Gross consumption";4,2356913524784
2018-12;"Grand Est";"Gross consumption";4,387862587688
2019-01;"Grand Est";"Gross consumption";4,9268016222421
2019-02;"Grand Est";"Gross consumption";4,1539563691329
2019-03;"Grand Est";"Gross consumption";4,1602270174017
2019-04;"Grand Est";"Gross consumption";3,6855834599857
2019-05;"Grand Est";"Gross consumption";3,5535454854944
2019-06;"Grand Est";"Gross consumption";3,2290172996266
2019-07;"Grand Est";"Gross consumption";3,3307833171146
2019-08;"Grand Est";"Gross consumption";2,9917193763044
2019-09;"Grand Est";"Gross consumption";3,218911356727
2019-10;"Grand Est";"Gross consumption";3,7489452998824
2019-11;"Grand Est";"Gross consumption";4,225591069323
2019-12;"Grand Est";"Gross consumption";4,4682995141554
2020-01;"Grand Est";"Gross consumption";4,606215781542
2020-02;"Grand Est";"Gross consumption";4,091666192982
2020-03;"Grand Est";"Gross consumption";3,811272553327
2020-04;"Grand Est";"Gross consumption";2,839905574685
2020-05;"Grand Est";"Gross consumption";2,980261276003
2020-06;"Grand Est";"Gross consumption";3,076603380056
2020-07;"Grand Est";"Gross consumption";3,221795642246
2020-08;"Grand Est";"Gross consumption";2,956365222551
2020-09;"Grand Est";"Gross consumption";3,200542777925
2020-10;"Grand Est";"Gross consumption";3,815588893015
2020-11;"Grand Est";"Gross consumption";3,969490183507
2020-12;"Grand Est";"Gross consumption";4,336215091553
2021-01;"Grand Est";"Gross consumption";4,768095985008
2021-02;"Grand Est";"Gross consumption";4,0638607206813
2021-03;"Grand Est";"Gross consumption";4,2353722565362
2021-04;"Grand Est";"Gross consumption";3,6909772914038
2021-05;"Grand Est";"Gross consumption";3,5251356432605
2021-06;"Grand Est";"Gross consumption";3,211455268273
2021-07;"Grand Est";"Gross consumption";3,21058910906
2021-08;"Grand Est";"Gross consumption";2,9579538345103
2021-09;"Grand Est";"Gross consumption";3,2394986386114
2021-10;"Grand Est";"Gross consumption";3,8051641770347
2021-11;"Grand Est";"Gross consumption";4,3047499227358
2021-12;"Grand Est";"Gross consumption";4,4583619809257
2022-01;"Grand Est";"Gross consumption";4,728209015949
2022-02;"Grand Est";"Gross consumption";4,111206029693
2022-03;"Grand Est";"Gross consumption";4,17250681163
2022-04;"Grand Est";"Gross consumption";3,647801697768
2022-05;"Grand Est";"Gross consumption";3,276706776377
2022-06;"Grand Est";"Gross consumption";3,197962554766
2022-07;"Grand Est";"Gross consumption";3,196780802892
2022-08;"Grand Est";"Gross consumption";2,976902095646
2022-09;"Grand Est";"Gross consumption";3,16441324262
2022-10;"Grand Est";"Gross consumption";3,358459897946
2022-11;"Grand Est";"Gross consumption";3,619792595707
2022-12;"Grand Est";"Gross consumption";4,166485677256
2023-01;"Grand Est";"Gross consumption";4,199470495667
2023-02;"Grand Est";"Gross consumption";3,834490223727
2023-03;"Grand Est";"Gross consumption";3,873562123005
2023-04;"Grand Est";"Gross consumption";3,389620771128
2023-05;"Grand Est";"Gross consumption";3,052589385801
2023-06;"Grand Est";"Gross consumption";2,957040292926
2023-07;"Grand Est";"Gross consumption";2,997309281703
2023-08;"Grand Est";"Gross consumption";2,813824835913
2023-09;"Grand Est";"Gross consumption";2,949568025323
2023-10;"Grand Est";"Gross consumption";3,276164645831
2023-11;"Grand Est";"Gross consumption";3,756868375614
2023-12;"Grand Est";"Gross consumption";4,013501373488
2024-01;"Grand Est";"Gross consumption";4,422409745866
2024-02;"Grand Est";"Gross consumption";3,700559468078
2024-03;"Grand Est";"Gross consumption";3,637827499411
2024-04;"Grand Est";"Gross consumption";3,371378165744
2024-05;"Grand Est";"Gross consumption";3,089075961254
2024-06;"Grand Est";"Gross consumption";3,008988235653
2024-07;"Grand Est";"Gross consumption";3,070659998005
2024-08;"Grand Est";"Gross consumption";2,840830352548
2024-09;"Grand Est";"Gross consumption";3,078368429836
2024-10;"Grand Est";"Gross consumption";3,404130194354
2024-11;"Grand Est";"Gross consumption";3,782970224522
2024-12;"Grand Est";"Gross consumption";4,193299388124
2025-01;"Grand Est";"Gross consumption";4,420211623563
2025-02;"Grand Est";"Gross consumption";3,91208223329
2025-03;"Grand Est";"Gross consumption";3,756976754587
2025-04;"Grand Est";"Gross consumption";3,205190164774
2025-05;"Grand Est";"Gross consumption";2,987881559372
2025-06;"Grand Est";"Gross consumption";3,017553231334
2025-07;"Grand Est";"Gross consumption";3,118761162876
2025-08;"Grand Est";"Gross consumption";2,883487994075
2025-09;"Grand Est";"Gross consumption";3,131885946529
2025-10;"Grand Est";"Gross consumption";3,551247167242
2025-11;"Grand Est";"Gross consumption";3,870777450612
2025-12;"Grand Est";"Gross consumption";4,136524252231
2026-01;"Grand Est";"Gross consumption";4,612211086315
2026-02;"Grand Est";"Gross consumption";3,785338649462
2026-03;"Grand Est";"Gross consumption";3,76758499933
2026-04;"Grand Est";"Gross consumption";3,265498286965
2026-05;"Grand Est";"Gross consumption";3,147638645728
2026-06;"Grand Est";"Gross consumption";3,162977740081
2026-07;"Grand Est";"Gross consumption";3,127076058965
2014-01;"Pays de la Loire";"Gross consumption";2,855587008999
2014-02;"Pays de la Loire";"Gross consumption";2,603814039167
2014-03;"Pays de la Loire";"Gross consumption";2,474497065828
2014-04;"Pays de la Loire";"Gross consumption";2,076800319668
2014-05;"Pays de la Loire";"Gross consumption";1,901465502833
2014-06;"Pays de la Loire";"Gross consumption";1,790918583331
2014-07;"Pays de la Loire";"Gross consumption";1,874925477333
2014-08;"Pays de la Loire";"Gross consumption";1,688012840001
2014-09;"Pays de la Loire";"Gross consumption";1,801881446167
2014-10;"Pays de la Loire";"Gross consumption";1,980667164664
2014-11;"Pays de la Loire";"Gross consumption";2,260803149167
2014-12;"Pays de la Loire";"Gross consumption";2,816671255168
2015-01;"Pays de la Loire";"Gross consumption";3,005484895001
2015-02;"Pays de la Loire";"Gross consumption";2,827959739002
2015-03;"Pays de la Loire";"Gross consumption";2,64569811967
2015-04;"Pays de la Loire";"Gross consumption";2,055787706002
2015-05;"Pays de la Loire";"Gross consumption";1,8551612
2015-06;"Pays de la Loire";"Gross consumption";1,791808088001
2015-07;"Pays de la Loire";"Gross consumption";1,881433957501
2015-08;"Pays de la Loire";"Gross consumption";1,725480566002
2015-09;"Pays de la Loire";"Gross consumption";1,825727623336
2015-10;"Pays de la Loire";"Gross consumption";2,161054930833
2015-11;"Pays de la Loire";"Gross consumption";2,23862228067
2015-12;"Pays de la Loire";"Gross consumption";2,534130453999
2016-01;"Pays de la Loire";"Gross consumption";2,871216474829
2016-02;"Pays de la Loire";"Gross consumption";2,671108782831
2016-03;"Pays de la Loire";"Gross consumption";2,740571158836
2016-04;"Pays de la Loire";"Gross consumption";2,331862294001
2016-05;"Pays de la Loire";"Gross consumption";1,933880860667
2016-06;"Pays de la Loire";"Gross consumption";1,792109782
2016-07;"Pays de la Loire";"Gross consumption";1,839355620667
2016-08;"Pays de la Loire";"Gross consumption";1,774873458665
2016-09;"Pays de la Loire";"Gross consumption";1,824116835502
2016-10;"Pays de la Loire";"Gross consumption";2,186991444002
2016-11;"Pays de la Loire";"Gross consumption";2,522715341669
2016-12;"Pays de la Loire";"Gross consumption";2,957736119833
2017-01;"Pays de la Loire";"Gross consumption";3,338745078163
2017-02;"Pays de la Loire";"Gross consumption";2,56576067283
2017-03;"Pays de la Loire";"Gross consumption";2,511980297998
2017-04;"Pays de la Loire";"Gross consumption";2,094965258166
2017-05;"Pays de la Loire";"Gross consumption";1,9668030325
2017-06;"Pays de la Loire";"Gross consumption";1,842895014168
2017-07;"Pays de la Loire";"Gross consumption";1,872280268001
2017-08;"Pays de la Loire";"Gross consumption";1,768283316664
2017-09;"Pays de la Loire";"Gross consumption";1,856134117998
2017-10;"Pays de la Loire";"Gross consumption";2,034750843833
2017-11;"Pays de la Loire";"Gross consumption";2,544647016498
2017-12;"Pays de la Loire";"Gross consumption";2,927599127666
2018-01;"Pays de la Loire";"Gross consumption";2,808635131169
2018-02;"Pays de la Loire";"Gross consumption";2,960595554503
2018-03;"Pays de la Loire";"Gross consumption";2,827914078831
2018-04;"Pays de la Loire";"Gross consumption";2,130540262001
2018-05;"Pays de la Loire";"Gross consumption";1,916265140331
2018-06;"Pays de la Loire";"Gross consumption";1,829059006833
2018-07;"Pays de la Loire";"Gross consumption";1,918695317331
2018-08;"Pays de la Loire";"Gross consumption";1,782497472003
2018-09;"Pays de la Loire";"Gross consumption";1,811588292669
2018-10;"Pays de la Loire";"Gross consumption";2,106748881
2018-11;"Pays de la Loire";"Gross consumption";2,566292950834
2018-12;"Pays de la Loire";"Gross consumption";2,730763489665
2019-01;"Pays de la Loire";"Gross consumption";3,099613446335
2019-02;"Pays de la Loire";"Gross consumption";2,55499911367
2019-03;"Pays de la Loire";"Gross consumption";2,533165868335
2019-04;"Pays de la Loire";"Gross consumption";2,203100811169
2019-05;"Pays de la Loire";"Gross consumption";1,976801965169
2019-06;"Pays de la Loire";"Gross consumption";1,80047890483
2019-07;"Pays de la Loire";"Gross consumption";1,933710146836
2019-08;"Pays de la Loire";"Gross consumption";1,741100749334
2019-09;"Pays de la Loire";"Gross consumption";1,807782762836
2019-10;"Pays de la Loire";"Gross consumption";2,079705972334
2019-11;"Pays de la Loire";"Gross consumption";2,606389548003
2019-12;"Pays de la Loire";"Gross consumption";2,822439298668
2020-01;"Pays de la Loire";"Gross consumption";2,904279628499
2020-02;"Pays de la Loire";"Gross consumption";2,547378785834
2020-03;"Pays de la Loire";"Gross consumption";2,471708929835
2020-04;"Pays de la Loire";"Gross consumption";1,785164309
2020-05;"Pays de la Loire";"Gross consumption";1,802252914
2020-06;"Pays de la Loire";"Gross consumption";1,760182985167
2020-07;"Pays de la Loire";"Gross consumption";1,866281629
2020-08;"Pays de la Loire";"Gross consumption";1,74346377
2020-09;"Pays de la Loire";"Gross consumption";1,825653865
2020-10;"Pays de la Loire";"Gross consumption";2,21917525
2020-11;"Pays de la Loire";"Gross consumption";2,324215832166
2020-12;"Pays de la Loire";"Gross consumption";2,758293050499
2021-01;"Pays de la Loire";"Gross consumption";3,164712920331
2021-02;"Pays de la Loire";"Gross consumption";2,616924181169
2021-03;"Pays de la Loire";"Gross consumption";2,585993333834
2021-04;"Pays de la Loire";"Gross consumption";2,1369766015
2021-05;"Pays de la Loire";"Gross consumption";1,930998983
2021-06;"Pays de la Loire";"Gross consumption";1,739938027
2021-07;"Pays de la Loire";"Gross consumption";1,812225559
2021-08;"Pays de la Loire";"Gross consumption";1,717487644
2021-09;"Pays de la Loire";"Gross consumption";1,890149411
2021-10;"Pays de la Loire";"Gross consumption";2,092927321667
2021-11;"Pays de la Loire";"Gross consumption";2,721768141333
2021-12;"Pays de la Loire";"Gross consumption";2,953152414332
2022-01;"Pays de la Loire";"Gross consumption";3,104979476734
2022-02;"Pays de la Loire";"Gross consumption";2,506413776073
2022-03;"Pays de la Loire";"Gross consumption";2,472403375624
2022-04;"Pays de la Loire";"Gross consumption";2,144481268814
2022-05;"Pays de la Loire";"Gross consumption";1,875529024085
2022-06;"Pays de la Loire";"Gross consumption";1,820948771236
2022-07;"Pays de la Loire";"Gross consumption";1,88747781915
2022-08;"Pays de la Loire";"Gross consumption";1,773057209121
2022-09;"Pays de la Loire";"Gross consumption";1,77188485377
2022-10;"Pays de la Loire";"Gross consumption";1,861441947986
2022-11;"Pays de la Loire";"Gross consumption";2,205967323236
2022-12;"Pays de la Loire";"Gross consumption";2,951740854818
2023-01;"Pays de la Loire";"Gross consumption";2,839484917975
2023-02;"Pays de la Loire";"Gross consumption";2,464696119597
2023-03;"Pays de la Loire";"Gross consumption";2,380942779709
2023-04;"Pays de la Loire";"Gross consumption";2,00195831812
2023-05;"Pays de la Loire";"Gross consumption";1,782666445106
2023-06;"Pays de la Loire";"Gross consumption";1,744639849874
2023-07;"Pays de la Loire";"Gross consumption";1,769841235044
2023-08;"Pays de la Loire";"Gross consumption";1,603790005733
2023-09;"Pays de la Loire";"Gross consumption";1,735054379782
2023-10;"Pays de la Loire";"Gross consumption";1,882890845192
2023-11;"Pays de la Loire";"Gross consumption";2,289588259535
2023-12;"Pays de la Loire";"Gross consumption";2,532020122115
2024-01;"Pays de la Loire";"Gross consumption";2,888850793921
2024-02;"Pays de la Loire";"Gross consumption";2,293404314596
2024-03;"Pays de la Loire";"Gross consumption";2,358669450981
2024-04;"Pays de la Loire";"Gross consumption";2,057991590195
2024-05;"Pays de la Loire";"Gross consumption";1,812301215192
2024-06;"Pays de la Loire";"Gross consumption";1,723158436516
2024-07;"Pays de la Loire";"Gross consumption";1,812291983651
2024-08;"Pays de la Loire";"Gross consumption";1,693350593998
2024-09;"Pays de la Loire";"Gross consumption";1,740336207867
2024-10;"Pays de la Loire";"Gross consumption";1,949495986272
2024-11;"Pays de la Loire";"Gross consumption";2,328342196055
2024-12;"Pays de la Loire";"Gross consumption";2,664539398817
2025-01;"Pays de la Loire";"Gross consumption";3,045388141236
2025-02;"Pays de la Loire";"Gross consumption";2,566600283143
2025-03;"Pays de la Loire";"Gross consumption";2,414399636372
2025-04;"Pays de la Loire";"Gross consumption";1,918684047087
2025-05;"Pays de la Loire";"Gross consumption";1,737059703783
2025-06;"Pays de la Loire";"Gross consumption";1,751073268957
2025-07;"Pays de la Loire";"Gross consumption";1,826396249076
2025-08;"Pays de la Loire";"Gross consumption";1,681347240348
2025-09;"Pays de la Loire";"Gross consumption";1,741407951559
2025-10;"Pays de la Loire";"Gross consumption";1,942360582471
2025-11;"Pays de la Loire";"Gross consumption";2,24072098016
2025-12;"Pays de la Loire";"Gross consumption";2,652186256811
2026-01;"Pays de la Loire";"Gross consumption";2,956261582104
2026-02;"Pays de la Loire";"Gross consumption";2,314411002581
2026-03;"Pays de la Loire";"Gross consumption";2,28919954368
2026-04;"Pays de la Loire";"Gross consumption";1,91233799482
2026-05;"Pays de la Loire";"Gross consumption";1,784775098433
2026-06;"Pays de la Loire";"Gross consumption";1,787216870612
2026-07;"Pays de la Loire";"Gross consumption";1,877450147512
2014-01;"Bretagne";"Gross consumption";2,382200964166
2014-02;"Bretagne";"Gross consumption";2,153652183501
2014-03;"Bretagne";"Gross consumption";2,075754192335
2014-04;"Bretagne";"Gross consumption";1,741070299
2014-05;"Bretagne";"Gross consumption";1,563823462
2014-06;"Bretagne";"Gross consumption";1,425589422
2014-07;"Bretagne";"Gross consumption";1,498281422
2014-08;"Bretagne";"Gross consumption";1,408561763
2014-09;"Bretagne";"Gross consumption";1,473232085
2014-10;"Bretagne";"Gross consumption";1,640036518
2014-11;"Bretagne";"Gross consumption";1,892591845164
2014-12;"Bretagne";"Gross consumption";2,30990663733
2015-01;"Bretagne";"Gross consumption";2,453112498168
2015-02;"Bretagne";"Gross consumption";2,335081424
2015-03;"Bretagne";"Gross consumption";2,215240485335
2015-04;"Bretagne";"Gross consumption";1,7087691285
2015-05;"Bretagne";"Gross consumption";1,583542384
2015-06;"Bretagne";"Gross consumption";1,469482732
2015-07;"Bretagne";"Gross consumption";1,507200457
2015-08;"Bretagne";"Gross consumption";1,456312981
2015-09;"Bretagne";"Gross consumption";1,496727967
2015-10;"Bretagne";"Gross consumption";1,751879201333
2015-11;"Bretagne";"Gross consumption";1,839220296829
2015-12;"Bretagne";"Gross consumption";2,034512263835
2016-01;"Bretagne";"Gross consumption";2,382827835499
2016-02;"Bretagne";"Gross consumption";2,228453634997
2016-03;"Bretagne";"Gross consumption";2,289867956664
2016-04;"Bretagne";"Gross consumption";1,915037657
2016-05;"Bretagne";"Gross consumption";1,56016475
2016-06;"Bretagne";"Gross consumption";1,456607994
2016-07;"Bretagne";"Gross consumption";1,459367876
2016-08;"Bretagne";"Gross consumption";1,444554049
2016-09;"Bretagne";"Gross consumption";1,463300566
2016-10;"Bretagne";"Gross consumption";1,762175194834
2016-11;"Bretagne";"Gross consumption";2,092283767499
2016-12;"Bretagne";"Gross consumption";2,381739208166
2017-01;"Bretagne";"Gross consumption";2,7171432475
2017-02;"Bretagne";"Gross consumption";2,141757610504
2017-03;"Bretagne";"Gross consumption";2,045707223167
2017-04;"Bretagne";"Gross consumption";1,681454031333
2017-05;"Bretagne";"Gross consumption";1,555286184
2017-06;"Bretagne";"Gross consumption";1,433231206998
2017-07;"Bretagne";"Gross consumption";1,476829998336
2017-08;"Bretagne";"Gross consumption";1,455997964333
2017-09;"Bretagne";"Gross consumption";1,527490853666
2017-10;"Bretagne";"Gross consumption";1,685536563001
2017-11;"Bretagne";"Gross consumption";2,100320450166
2017-12;"Bretagne";"Gross consumption";2,426347049334
2018-01;"Bretagne";"Gross consumption";2,367716526002
2018-02;"Bretagne";"Gross consumption";2,413401128166
2018-03;"Bretagne";"Gross consumption";2,401348219004
2018-04;"Bretagne";"Gross consumption";1,755313110665
2018-05;"Bretagne";"Gross consumption";1,530812015001
2018-06;"Bretagne";"Gross consumption";1,443488137
2018-07;"Bretagne";"Gross consumption";1,489162087334
2018-08;"Bretagne";"Gross consumption";1,465749407002
2018-09;"Bretagne";"Gross consumption";1,456713739496
2018-10;"Bretagne";"Gross consumption";1,743026759999
2018-11;"Bretagne";"Gross consumption";2,13517247717
2018-12;"Bretagne";"Gross consumption";2,277607227002
2019-01;"Bretagne";"Gross consumption";2,548107205169
2019-02;"Bretagne";"Gross consumption";2,1165246745
2019-03;"Bretagne";"Gross consumption";2,102489295332
2019-04;"Bretagne";"Gross consumption";1,8501308895
2019-05;"Bretagne";"Gross consumption";1,632026534668
2019-06;"Bretagne";"Gross consumption";1,480811858172
2019-07;"Bretagne";"Gross consumption";1,524840080997
2019-08;"Bretagne";"Gross consumption";1,466429000666
2019-09;"Bretagne";"Gross consumption";1,476489941667
2019-10;"Bretagne";"Gross consumption";1,776141276831
2019-11;"Bretagne";"Gross consumption";2,197159922668
2019-12;"Bretagne";"Gross consumption";2,397986255665
2020-01;"Bretagne";"Gross consumption";2,447441608167
2020-02;"Bretagne";"Gross consumption";2,167224852835
2020-03;"Bretagne";"Gross consumption";2,120565593833
2020-04;"Bretagne";"Gross consumption";1,516285966335
2020-05;"Bretagne";"Gross consumption";1,436842389335
2020-06;"Bretagne";"Gross consumption";1,450030844668
2020-07;"Bretagne";"Gross consumption";1,516868687334
2020-08;"Bretagne";"Gross consumption";1,473728663999
2020-09;"Bretagne";"Gross consumption";1,527706013999
2020-10;"Bretagne";"Gross consumption";1,885107478663
2020-11;"Bretagne";"Gross consumption";1,949221476666
2020-12;"Bretagne";"Gross consumption";2,40337718
2021-01;"Bretagne";"Gross consumption";2,651468332667
2021-02;"Bretagne";"Gross consumption";2,265117395999
2021-03;"Bretagne";"Gross consumption";2,222224932166
2021-04;"Bretagne";"Gross consumption";1,852765605832
2021-05;"Bretagne";"Gross consumption";1,714851652498
2021-06;"Bretagne";"Gross consumption";1,511394614166
2021-07;"Bretagne";"Gross consumption";1,547267273331
2021-08;"Bretagne";"Gross consumption";1,493409785334
2021-09;"Bretagne";"Gross consumption";1,412842153
2021-10;"Bretagne";"Gross consumption";1,632430652167
2021-11;"Bretagne";"Gross consumption";2,089603070166
2021-12;"Bretagne";"Gross consumption";2,360479994
2022-01;"Bretagne";"Gross consumption";2,475420361968
2022-02;"Bretagne";"Gross consumption";2,111080833694
2022-03;"Bretagne";"Gross consumption";2,056480152594
2022-04;"Bretagne";"Gross consumption";1,736199927017
2022-05;"Bretagne";"Gross consumption";1,489446094016
2022-06;"Bretagne";"Gross consumption";1,424255617948
2022-07;"Bretagne";"Gross consumption";1,465149946297
2022-08;"Bretagne";"Gross consumption";1,453510349214
2022-09;"Bretagne";"Gross consumption";1,479113132948
2022-10;"Bretagne";"Gross consumption";1,503354045824
2022-11;"Bretagne";"Gross consumption";1,738229405586
2022-12;"Bretagne";"Gross consumption";2,383967274941
2023-01;"Bretagne";"Gross consumption";2,415845863835
2023-02;"Bretagne";"Gross consumption";2,087334621369
2023-03;"Bretagne";"Gross consumption";2,097698704185
2023-04;"Bretagne";"Gross consumption";1,724672721027
2023-05;"Bretagne";"Gross consumption";1,498221100705
2023-06;"Bretagne";"Gross consumption";1,436089081499
2023-07;"Bretagne";"Gross consumption";1,473990086589
2023-08;"Bretagne";"Gross consumption";1,468129845948
2023-09;"Bretagne";"Gross consumption";1,466463826075
2023-10;"Bretagne";"Gross consumption";1,612307281611
2023-11;"Bretagne";"Gross consumption";1,92840313104
2023-12;"Bretagne";"Gross consumption";2,200388358891
2024-01;"Bretagne";"Gross consumption";2,517400237292
2024-02;"Bretagne";"Gross consumption";2,002865365942
2024-03;"Bretagne";"Gross consumption";2,028686890674
2024-04;"Bretagne";"Gross consumption";1,769164624663
2024-05;"Bretagne";"Gross consumption";1,537859578754
2024-06;"Bretagne";"Gross consumption";1,426087575847
2024-07;"Bretagne";"Gross consumption";1,500306843781
2024-08;"Bretagne";"Gross consumption";1,450233116128
2024-09;"Bretagne";"Gross consumption";1,490635878742
2024-10;"Bretagne";"Gross consumption";1,713503492734
2024-11;"Bretagne";"Gross consumption";1,963047561419
2024-12;"Bretagne";"Gross consumption";2,273232419592
2025-01;"Bretagne";"Gross consumption";2,59508670587
2025-02;"Bretagne";"Gross consumption";2,175100050702
2025-03;"Bretagne";"Gross consumption";2,053709409885
2025-04;"Bretagne";"Gross consumption";1,627636352529
2025-05;"Bretagne";"Gross consumption";1,494203500341
2025-06;"Bretagne";"Gross consumption";1,450533885923
2025-07;"Bretagne";"Gross consumption";1,502504223469
2025-08;"Bretagne";"Gross consumption";1,44617459475
2025-09;"Bretagne";"Gross consumption";1,498232722464
2025-10;"Bretagne";"Gross consumption";1,712803253993
2025-11;"Bretagne";"Gross consumption";1,933547872448
2025-12;"Bretagne";"Gross consumption";2,365466680633
2026-01;"Bretagne";"Gross consumption";2,514310967999
2026-02;"Bretagne";"Gross consumption";2,000310496008
2026-03;"Bretagne";"Gross consumption";1,971044395306
2026-04;"Bretagne";"Gross consumption";1,614520248975
2026-05;"Bretagne";"Gross consumption";1,543504790957
2026-06;"Bretagne";"Gross consumption";1,482733595602
2026-07;"Bretagne";"Gross consumption";1,525845298381
2014-01;"Nouvelle-Aquitaine";"Gross consumption";4,433027713643
2014-02;"Nouvelle-Aquitaine";"Gross consumption";4,092360216958
2014-03;"Nouvelle-Aquitaine";"Gross consumption";3,914700743988
2014-04;"Nouvelle-Aquitaine";"Gross consumption";3,187309882949
2014-05;"Nouvelle-Aquitaine";"Gross consumption";3,062806185476
2014-06;"Nouvelle-Aquitaine";"Gross consumption";2,893065829778
2014-07;"Nouvelle-Aquitaine";"Gross consumption";3,088761441615
2014-08;"Nouvelle-Aquitaine";"Gross consumption";2,846355301501
2014-09;"Nouvelle-Aquitaine";"Gross consumption";2,931305090652
2014-10;"Nouvelle-Aquitaine";"Gross consumption";3,13036815779
2014-11;"Nouvelle-Aquitaine";"Gross consumption";3,53155624642
2014-12;"Nouvelle-Aquitaine";"Gross consumption";4,544022296156
2015-01;"Nouvelle-Aquitaine";"Gross consumption";4,910200111422
2015-02;"Nouvelle-Aquitaine";"Gross consumption";4,5252459458
2015-03;"Nouvelle-Aquitaine";"Gross consumption";4,14594198993
2015-04;"Nouvelle-Aquitaine";"Gross consumption";3,25205106888
2015-05;"Nouvelle-Aquitaine";"Gross consumption";2,937880809291
2015-06;"Nouvelle-Aquitaine";"Gross consumption";2,962303883359
2015-07;"Nouvelle-Aquitaine";"Gross consumption";3,273056686254
2015-08;"Nouvelle-Aquitaine";"Gross consumption";2,94292996754
2015-09;"Nouvelle-Aquitaine";"Gross consumption";2,957498340043
2015-10;"Nouvelle-Aquitaine";"Gross consumption";3,476925515891
2015-11;"Nouvelle-Aquitaine";"Gross consumption";3,646352061039
2015-12;"Nouvelle-Aquitaine";"Gross consumption";4,138621437965
2016-01;"Nouvelle-Aquitaine";"Gross consumption";4,514107301004
2016-02;"Nouvelle-Aquitaine";"Gross consumption";4,251250679637
2016-03;"Nouvelle-Aquitaine";"Gross consumption";4,309559657046
2016-04;"Nouvelle-Aquitaine";"Gross consumption";3,589214442607
2016-05;"Nouvelle-Aquitaine";"Gross consumption";3,099888869927
